lead_id,provider_id,offered_at,rank_shown,purchased,contacted,converted,lead_price_gbp
L01843,P0005,2025-12-29,4,0,0,0,12.0
L01843,P0010,2025-12-29,5,0,0,0,15.0
L00802,P0138,2025-12-29,1,1,1,1,10.0
L00802,P0124,2025-12-29,2,0,0,0,8.0
L00802,P0194,2025-12-29,3,0,0,0,15.0
L00802,P0025,2025-12-29,4,1,1,1,12.0
L00802,P0032,2025-12-29,5,0,0,0,12.0
L01505,P0123,2025-12-29,1,1,1,1,8.0
L01505,P0026,2025-12-29,2,0,0,0,10.0
L01505,P0003,2025-12-29,3,0,0,0,12.0
L01505,P0215,2025-12-29,4,0,0,0,15.0
L01505,P0187,2025-12-29,5,0,0,0,15.0
L01262,P0005,2025-12-29,1,1,1,1,12.0
L01262,P0112,2025-12-29,2,1,1,0,8.0
L01262,P0047,2025-12-29,3,0,0,0,8.0
L01262,P0195,2025-12-29,4,1,1,1,8.0
L01262,P0003,2025-12-29,5,1,0,0,8.0
L00338,P0171,2025-12-29,1,1,0,0,12.0
L00338,P0197,2025-12-29,2,1,1,0,15.0
L00338,P0058,2025-12-29,3,1,1,0,15.0
L00338,P0173,2025-12-29,4,1,0,0,10.0
L00338,P0019,2025-12-29,5,0,0,0,8.0
L01548,P0179,2025-12-29,1,1,0,0,15.0
L01548,P0170,2025-12-29,2,1,0,0,8.0
L01548,P0076,2025-12-29,3,1,1,1,15.0
L01548,P0210,2025-12-29,4,1,1,0,12.0
L01548,P0020,2025-12-29,5,1,1,1,8.0
L01984,P0048,2025-12-29,1,0,0,0,15.0
L01984,P0060,2025-12-29,2,1,0,0,10.0
L01984,P0009,2025-12-29,3,1,1,0,12.0
L01984,P0027,2025-12-29,4,1,1,0,10.0
L01984,P0072,2025-12-29,5,0,0,0,15.0
L00747,P0073,2025-12-29,1,1,1,0,10.0
L00747,P0172,2025-12-29,2,1,0,0,10.0
L00747,P0079,2025-12-29,3,1,0,0,15.0
L00747,P0145,2025-12-29,4,0,0,0,8.0
L00747,P0031,2025-12-29,5,0,0,0,8.0
L02465,P0181,2025-12-29,1,0,0,0,12.0
L02465,P0062,2025-12-29,2,0,0,0,8.0
L02465,P0173,2025-12-29,3,0,0,0,8.0
L02465,P0110,2025-12-29,4,0,0,0,10.0
L02465,P0049,2025-12-29,5,0,0,0,12.0
L01871,P0150,2025-12-29,1,1,1,0,10.0
L01871,P0218,2025-12-29,2,0,0,0,10.0
L01871,P0021,2025-12-29,3,1,0,0,8.0
L01871,P0051,2025-12-29,4,1,1,0,15.0
L01871,P0184,2025-12-29,5,0,0,0,8.0
L00116,P0005,2025-12-29,1,1,1,1,10.0
L00116,P0010,2025-12-29,2,1,1,0,15.0
L00116,P0180,2025-12-29,3,1,1,0,10.0
L00116,P0112,2025-12-29,4,0,0,0,12.0
L00116,P0003,2025-12-29,5,1,1,1,10.0
L02445,P0121,2025-12-29,1,1,0,0,15.0
L02445,P0013,2025-12-29,2,0,0,0,8.0
L02445,P0182,2025-12-29,3,1,1,1,8.0
L02445,P0132,2025-12-29,4,0,0,0,12.0
L02445,P0217,2025-12-29,5,1,0,0,15.0
L02974,P0006,2025-12-29,1,0,0,0,15.0
L02974,P0148,2025-12-29,2,1,1,0,15.0
L02974,P0189,2025-12-29,3,1,1,0,15.0
L02974,P0019,2025-12-29,4,0,0,0,8.0
L02974,P0143,2025-12-29,5,0,0,0,15.0
L01613,P0074,2025-12-29,1,0,0,0,15.0
L01613,P0173,2025-12-29,2,1,0,0,12.0
L01613,P0031,2025-12-29,3,1,1,1,12.0
L01613,P0049,2025-12-29,4,0,0,0,15.0
L01613,P0135,2025-12-29,5,1,1,0,10.0
L02839,P0115,2025-12-29,1,0,0,0,15.0
L02839,P0028,2025-12-29,2,0,0,0,15.0
L02839,P0149,2025-12-29,3,0,0,0,10.0
L02839,P0014,2025-12-29,4,0,0,0,12.0
L02839,P0067,2025-12-29,5,1,0,0,15.0
L00174,P0066,2025-12-29,1,1,1,1,8.0
L00174,P0085,2025-12-29,2,1,1,0,8.0
L00174,P0096,2025-12-29,3,1,0,0,15.0
L00174,P0212,2025-12-29,4,1,1,0,15.0
L00174,P0020,2025-12-29,5,0,0,0,15.0
L00838,P0151,2025-12-29,1,0,0,0,12.0
L00838,P0142,2025-12-29,2,1,0,0,8.0
L00838,P0146,2025-12-29,3,1,1,0,10.0
L00838,P0176,2025-12-29,4,1,1,0,12.0
L00838,P0051,2025-12-29,5,1,1,0,15.0
L02119,P0086,2025-12-30,1,0,0,0,12.0
L02119,P0196,2025-12-30,2,0,0,0,15.0
L02119,P0103,2025-12-30,3,0,0,0,10.0
L02119,P0128,2025-12-30,4,1,1,0,10.0
L02119,P0081,2025-12-30,5,1,1,0,10.0
L01786,P0167,2025-12-30,1,1,1,1,12.0
L01786,P0092,2025-12-30,2,1,1,0,12.0
L01786,P0078,2025-12-30,3,0,0,0,10.0
L01786,P0150,2025-12-30,4,0,0,0,12.0
L01786,P0051,2025-12-30,5,1,1,0,10.0
L01857,P0115,2025-12-30,1,0,0,0,12.0
L01857,P0085,2025-12-30,2,0,0,0,12.0
L01857,P0067,2025-12-30,3,1,1,1,10.0
L01857,P0014,2025-12-30,4,0,0,0,15.0
L01857,P0164,2025-12-30,5,0,0,0,8.0
L00563,P0075,2025-12-30,1,1,1,0,10.0
L00563,P0010,2025-12-30,2,0,0,0,15.0
L00563,P0109,2025-12-30,3,0,0,0,10.0
L00563,P0188,2025-12-30,4,0,0,0,15.0
L00563,P0033,2025-12-30,5,0,0,0,15.0
L00540,P0205,2025-12-30,1,1,1,1,10.0
L00540,P0054,2025-12-30,2,1,1,0,8.0
L00540,P0124,2025-12-30,3,0,0,0,15.0
L00540,P0138,2025-12-30,4,0,0,0,10.0
L00540,P0186,2025-12-30,5,0,0,0,12.0
L01073,P0014,2025-12-30,1,0,0,0,8.0
L01073,P0149,2025-12-30,2,1,0,0,8.0
L01073,P0067,2025-12-30,3,0,0,0,15.0
L01073,P0115,2025-12-30,4,0,0,0,15.0
L01073,P0020,2025-12-30,5,1,1,0,10.0
L01797,P0196,2025-12-30,1,1,1,1,12.0
L01797,P0086,2025-12-30,2,0,0,0,8.0
L01797,P0103,2025-12-30,3,0,0,0,15.0
L01797,P0147,2025-12-30,4,0,0,0,10.0
L01797,P0056,2025-12-30,5,1,1,1,10.0
L00126,P0139,2025-12-30,1,1,0,0,12.0
L00126,P0192,2025-12-30,2,0,0,0,10.0
L00126,P0138,2025-12-30,3,1,1,1,15.0
L00126,P0050,2025-12-30,4,0,0,0,12.0
L00126,P0124,2025-12-30,5,0,0,0,12.0
L02205,P0053,2025-12-30,1,1,1,0,12.0
L02205,P0017,2025-12-30,2,0,0,0,15.0
L02205,P0154,2025-12-30,3,0,0,0,8.0
L02205,P0158,2025-12-30,4,0,0,0,12.0
L02205,P0160,2025-12-30,5,1,1,0,8.0
L02522,P0080,2025-12-30,1,0,0,0,8.0
L02522,P0013,2025-12-30,2,0,0,0,15.0
L02522,P0098,2025-12-30,3,0,0,0,15.0
L02522,P0132,2025-12-30,4,1,1,1,12.0
L02522,P0162,2025-12-30,5,0,0,0,8.0
L01125,P0183,2025-12-30,1,1,1,0,10.0
L01125,P0199,2025-12-30,2,1,1,1,8.0
L01125,P0138,2025-12-30,3,1,0,0,10.0
L01125,P0086,2025-12-30,4,1,0,0,8.0
L01125,P0103,2025-12-30,5,1,0,0,15.0
L01625,P0200,2025-12-30,1,1,1,1,10.0
L01625,P0174,2025-12-30,2,1,1,1,15.0
L01625,P0206,2025-12-30,3,1,0,0,12.0
L01625,P0072,2025-12-30,4,0,0,0,10.0
L01625,P0027,2025-12-30,5,1,0,0,15.0
L02566,P0164,2025-12-30,1,1,1,0,10.0
L02566,P0052,2025-12-30,2,1,1,0,10.0
L02566,P0020,2025-12-30,3,0,0,0,10.0
L02566,P0023,2025-12-30,4,0,0,0,12.0
L02566,P0011,2025-12-30,5,0,0,0,12.0
L02188,P0068,2025-12-30,1,1,0,0,10.0
L02188,P0181,2025-12-30,2,0,0,0,10.0
L02188,P0148,2025-12-30,3,0,0,0,12.0
L02188,P0062,2025-12-30,4,0,0,0,10.0
L02188,P0153,2025-12-30,5,1,1,1,10.0
L01147,P0219,2025-12-30,1,0,0,0,8.0
L01147,P0207,2025-12-30,2,1,1,0,10.0
L01147,P0112,2025-12-30,3,0,0,0,15.0
L01147,P0209,2025-12-30,4,0,0,0,12.0
L01147,P0047,2025-12-30,5,0,0,0,12.0
L00152,P0140,2025-12-30,1,1,1,0,8.0
L00152,P0094,2025-12-30,2,1,0,0,12.0
L00152,P0041,2025-12-30,3,0,0,0,12.0
L00152,P0131,2025-12-30,4,1,1,0,8.0
L00152,P0158,2025-12-30,5,1,0,0,12.0
L01169,P0200,2025-12-30,1,1,1,0,12.0
L01169,P0187,2025-12-30,2,0,0,0,12.0
L01169,P0174,2025-12-30,3,1,1,1,8.0
L01169,P0027,2025-12-30,4,1,1,1,10.0
L01169,P0072,2025-12-30,5,0,0,0,15.0
L01356,P0187,2025-12-30,1,1,1,1,8.0
L01356,P0215,2025-12-30,2,1,1,0,8.0
L01356,P0026,2025-12-30,3,0,0,0,12.0
L01356,P0123,2025-12-30,4,1,1,1,15.0
L01356,P0001,2025-12-30,5,1,1,0,12.0
L01665,P0024,2025-12-30,1,0,0,0,8.0
L01665,P0015,2025-12-30,2,0,0,0,8.0
L01665,P0165,2025-12-30,3,1,1,1,8.0
L01665,P0084,2025-12-30,4,0,0,0,8.0
L01665,P0030,2025-12-30,5,1,1,1,10.0
L01840,P0112,2025-12-30,1,1,1,0,8.0
L01840,P0209,2025-12-30,2,1,0,0,8.0
L01840,P0005,2025-12-30,3,1,1,1,8.0
L01840,P0180,2025-12-30,4,1,1,1,12.0
L01840,P0207,2025-12-30,5,0,0,0,8.0
L01809,P0032,2025-12-30,1,1,1,0,15.0
L01809,P0194,2025-12-30,2,0,0,0,12.0
L01809,P0138,2025-12-30,3,0,0,0,15.0
L01809,P0186,2025-12-30,4,0,0,0,15.0
L01809,P0004,2025-12-30,5,0,0,0,15.0
L00066,P0040,2025-12-30,1,0,0,0,10.0
L00066,P0117,2025-12-30,2,1,1,0,10.0
L00066,P0126,2025-12-30,3,0,0,0,12.0
L00066,P0188,2025-12-30,4,0,0,0,10.0
L00066,P0033,2025-12-30,5,0,0,0,10.0
L02828,P0091,2025-12-30,1,0,0,0,10.0
L02828,P0084,2025-12-30,2,0,0,0,10.0
L02828,P0024,2025-12-30,3,0,0,0,10.0
L02828,P0015,2025-12-30,4,0,0,0,15.0
L02828,P0030,2025-12-30,5,0,0,0,8.0
L01912,P0041,2025-12-30,1,1,1,1,10.0
L01912,P0158,2025-12-30,2,0,0,0,12.0
L01912,P0020,2025-12-30,3,0,0,0,12.0
L01912,P0008,2025-12-30,4,0,0,0,10.0
L01912,P0028,2025-12-30,5,1,1,0,12.0
L02653,P0184,2025-12-30,1,0,0,0,8.0
L02653,P0152,2025-12-30,2,1,0,0,10.0
L02653,P0092,2025-12-30,3,1,0,0,12.0
L02653,P0078,2025-12-30,4,0,0,0,15.0
L02653,P0051,2025-12-30,5,1,1,0,15.0
L02685,P0137,2025-12-30,1,0,0,0,10.0
L02685,P0145,2025-12-30,2,1,1,1,8.0
L02685,P0130,2025-12-30,3,0,0,0,10.0
L02685,P0064,2025-12-30,4,0,0,0,10.0
L02685,P0118,2025-12-30,5,1,1,0,15.0
L01479,P0123,2025-12-30,1,0,0,0,12.0
L01479,P0215,2025-12-30,2,1,1,0,8.0
L01479,P0026,2025-12-30,3,0,0,0,10.0
L01479,P0003,2025-12-30,4,0,0,0,8.0
L01479,P0010,2025-12-30,5,0,0,0,10.0
L00828,P0115,2025-12-30,1,1,0,0,8.0
L00828,P0041,2025-12-30,2,1,1,0,8.0
L00828,P0044,2025-12-30,3,0,0,0,10.0
L00828,P0014,2025-12-30,4,1,1,0,12.0
L00828,P0066,2025-12-30,5,1,1,0,8.0
L02201,P0089,2025-12-30,1,0,0,0,12.0
L02201,P0071,2025-12-30,2,0,0,0,15.0
L02201,P0187,2025-12-30,3,0,0,0,12.0
L02201,P0200,2025-12-30,4,0,0,0,15.0
L02201,P0174,2025-12-30,5,1,1,0,15.0
L00517,P0158,2025-12-31,1,1,1,0,10.0
L00517,P0193,2025-12-31,2,0,0,0,12.0
L00517,P0111,2025-12-31,3,1,1,0,10.0
L00517,P0094,2025-12-31,4,0,0,0,12.0
L00517,P0020,2025-12-31,5,1,0,0,8.0
L02079,P0047,2025-12-31,1,0,0,0,10.0
L02079,P0209,2025-12-31,2,1,1,0,8.0
L02079,P0010,2025-12-31,3,0,0,0,12.0
L02079,P0180,2025-12-31,4,1,0,0,8.0
L02079,P0219,2025-12-31,5,0,0,0,10.0
L00426,P0209,2025-12-31,1,1,1,0,10.0
L00426,P0047,2025-12-31,2,1,0,0,10.0
L00426,P0010,2025-12-31,3,1,1,1,15.0
L00426,P0005,2025-12-31,4,1,1,0,15.0
L00426,P0219,2025-12-31,5,1,1,0,15.0
L02844,P0185,2025-12-31,1,1,1,1,12.0
L02844,P0065,2025-12-31,2,0,0,0,15.0
L02844,P0135,2025-12-31,3,1,1,0,10.0
L02844,P0161,2025-12-31,4,1,0,0,8.0
L02844,P0035,2025-12-31,5,1,0,0,8.0
L00313,P0116,2025-12-31,1,1,1,0,15.0
L00313,P0053,2025-12-31,2,1,1,1,15.0
L00313,P0022,2025-12-31,3,0,0,0,10.0
L00313,P0020,2025-12-31,4,1,1,0,15.0
L00313,P0054,2025-12-31,5,0,0,0,10.0
L02269,P0207,2025-12-31,1,1,0,0,8.0
L02269,P0219,2025-12-31,2,0,0,0,15.0
L02269,P0209,2025-12-31,3,0,0,0,10.0
L02269,P0112,2025-12-31,4,0,0,0,15.0
L02269,P0195,2025-12-31,5,0,0,0,12.0
L00056,P0051,2025-12-31,1,1,0,0,15.0
L00056,P0021,2025-12-31,2,1,0,0,12.0
L00056,P0193,2025-12-31,3,0,0,0,15.0
L00056,P0078,2025-12-31,4,0,0,0,10.0
L00056,P0017,2025-12-31,5,0,0,0,15.0
L01236,P0119,2025-12-31,1,1,1,0,12.0
L01236,P0215,2025-12-31,2,1,1,0,10.0
L01236,P0001,2025-12-31,3,1,1,0,12.0
L01236,P0123,2025-12-31,4,0,0,0,15.0
L01236,P0026,2025-12-31,5,0,0,0,15.0
L01128,P0174,2025-12-31,1,0,0,0,15.0
L01128,P0187,2025-12-31,2,1,1,0,12.0
L01128,P0072,2025-12-31,3,0,0,0,8.0
L01128,P0198,2025-12-31,4,0,0,0,15.0
L01128,P0033,2025-12-31,5,0,0,0,15.0
L02229,P0059,2025-12-31,1,0,0,0,12.0
L02229,P0091,2025-12-31,2,1,1,0,12.0
L02229,P0057,2025-12-31,3,1,1,1,10.0
L02229,P0030,2025-12-31,4,0,0,0,12.0
L02229,P0119,2025-12-31,5,0,0,0,12.0
L02010,P0037,2025-12-31,1,0,0,0,12.0
L02010,P0084,2025-12-31,2,1,1,0,12.0
L02010,P0129,2025-12-31,3,1,1,1,15.0
L02010,P0030,2025-12-31,4,0,0,0,12.0
L02010,P0057,2025-12-31,5,0,0,0,12.0
L01100,P0002,2025-12-31,1,0,0,0,15.0
L01100,P0094,2025-12-31,2,0,0,0,10.0
L01100,P0193,2025-12-31,3,1,0,0,8.0
L01100,P0041,2025-12-31,4,1,0,0,8.0
L01100,P0158,2025-12-31,5,0,0,0,8.0
L01944,P0027,2025-12-31,1,1,0,0,10.0
L01944,P0211,2025-12-31,2,1,1,0,15.0
L01944,P0187,2025-12-31,3,0,0,0,15.0
L01944,P0200,2025-12-31,4,0,0,0,8.0
L01944,P0077,2025-12-31,5,0,0,0,15.0
L02210,P0013,2025-12-31,1,0,0,0,10.0
L02210,P0121,2025-12-31,2,0,0,0,15.0
L02210,P0217,2025-12-31,3,1,1,1,8.0
L02210,P0182,2025-12-31,4,0,0,0,8.0
L02210,P0190,2025-12-31,5,0,0,0,10.0
L01005,P0069,2025-12-31,1,1,0,0,12.0
L01005,P0037,2025-12-31,2,0,0,0,12.0
L01005,P0216,2025-12-31,3,1,0,0,10.0
L01005,P0091,2025-12-31,4,1,1,1,12.0
L01005,P0030,2025-12-31,5,0,0,0,12.0
L00530,P0219,2025-12-31,1,1,1,0,8.0
L00530,P0207,2025-12-31,2,0,0,0,15.0
L00530,P0112,2025-12-31,3,0,0,0,12.0
L00530,P0209,2025-12-31,4,0,0,0,10.0
L00530,P0047,2025-12-31,5,0,0,0,12.0
L02554,P0202,2025-12-31,1,0,0,0,8.0
L02554,P0064,2025-12-31,2,1,1,0,15.0
L02554,P0137,2025-12-31,3,0,0,0,15.0
L02554,P0095,2025-12-31,4,0,0,0,15.0
L02554,P0130,2025-12-31,5,1,1,1,12.0
L00910,P0015,2025-12-31,1,1,1,1,15.0
L00910,P0069,2025-12-31,2,1,1,1,8.0
L00910,P0037,2025-12-31,3,1,0,0,10.0
L00910,P0084,2025-12-31,4,0,0,0,10.0
L00910,P0030,2025-12-31,5,0,0,0,12.0
L00350,P0000,2025-12-31,1,1,1,0,8.0
L00350,P0062,2025-12-31,2,1,0,0,15.0
L00350,P0181,2025-12-31,3,1,1,0,15.0
L00350,P0153,2025-12-31,4,1,1,1,15.0
L00350,P0029,2025-12-31,5,0,0,0,10.0
L01694,P0057,2025-12-31,1,0,0,0,15.0
L01694,P0156,2025-12-31,2,0,0,0,15.0
L01694,P0174,2025-12-31,3,0,0,0,15.0
L01694,P0187,2025-12-31,4,0,0,0,15.0
L01694,P0203,2025-12-31,5,0,0,0,10.0
L01605,P0128,2025-12-31,1,1,0,0,8.0
L01605,P0081,2025-12-31,2,1,1,1,12.0
L01605,P0116,2025-12-31,3,1,0,0,12.0
L01605,P0044,2025-12-31,4,0,0,0,8.0
L01605,P0056,2025-12-31,5,1,1,0,12.0
L00188,P0159,2025-12-31,1,0,0,0,12.0
L00188,P0045,2025-12-31,2,1,1,1,15.0
L00188,P0188,2025-12-31,3,1,1,0,12.0
L00188,P0089,2025-12-31,4,0,0,0,12.0
L00188,P0034,2025-12-31,5,0,0,0,15.0
L00271,P0204,2025-12-31,1,1,1,0,15.0
L00271,P0042,2025-12-31,2,0,0,0,8.0
L00271,P0058,2025-12-31,3,1,1,0,12.0
L00271,P0143,2025-12-31,4,1,1,1,10.0
L00271,P0019,2025-12-31,5,0,0,0,15.0
L00241,P0078,2025-12-31,1,1,1,1,10.0
L00241,P0051,2025-12-31,2,0,0,0,15.0
L00241,P0150,2025-12-31,3,0,0,0,15.0
L00241,P0218,2025-12-31,4,1,1,0,10.0
L00241,P0017,2025-12-31,5,0,0,0,12.0
L02054,P0109,2025-12-31,1,1,1,1,15.0
L02054,P0040,2025-12-31,2,1,1,1,12.0
L02054,P0117,2025-12-31,3,1,0,0,10.0
L02054,P0112,2025-12-31,4,0,0,0,10.0
L02054,P0195,2025-12-31,5,1,1,0,12.0
L00734,P0062,2025-12-31,1,1,1,0,12.0
L00734,P0153,2025-12-31,2,1,1,0,10.0
L00734,P0000,2025-12-31,3,0,0,0,15.0
L00734,P0068,2025-12-31,4,0,0,0,10.0
L00734,P0029,2025-12-31,5,0,0,0,8.0
L02743,P0015,2025-12-31,1,1,1,0,15.0
L02743,P0037,2025-12-31,2,1,1,0,12.0
L02743,P0155,2025-12-31,3,1,0,0,15.0
L02743,P0084,2025-12-31,4,0,0,0,12.0
L02743,P0030,2025-12-31,5,0,0,0,12.0
L00647,P0148,2025-12-31,1,0,0,0,10.0
L00647,P0189,2025-12-31,2,1,0,0,15.0
L00647,P0019,2025-12-31,3,0,0,0,10.0
L00647,P0097,2025-12-31,4,0,0,0,8.0
L00647,P0006,2025-12-31,5,1,1,1,12.0
L00792,P0062,2025-12-31,1,1,1,0,15.0
L00792,P0181,2025-12-31,2,0,0,0,8.0
L00792,P0000,2025-12-31,3,1,1,0,12.0
L00792,P0153,2025-12-31,4,1,0,0,8.0
L00792,P0068,2025-12-31,5,1,1,0,15.0
L02924,P0174,2025-12-31,1,0,0,0,15.0
L02924,P0215,2025-12-31,2,1,1,0,12.0
L02924,P0001,2025-12-31,3,0,0,0,10.0
L02924,P0026,2025-12-31,4,1,0,0,8.0
L02924,P0057,2025-12-31,5,0,0,0,15.0
L02660,P0076,2025-12-31,1,1,1,0,10.0
L02660,P0179,2025-12-31,2,1,1,1,8.0
L02660,P0125,2025-12-31,3,0,0,0,10.0
L02660,P0170,2025-12-31,4,1,1,0,8.0
L02660,P0011,2025-12-31,5,0,0,0,12.0
L00474,P0119,2026-01-01,1,1,1,0,12.0
L00474,P0001,2026-01-01,2,0,0,0,8.0
L00474,P0215,2026-01-01,3,1,1,1,15.0
L00474,P0057,2026-01-01,4,0,0,0,12.0
L00474,P0030,2026-01-01,5,1,0,0,15.0
L02866,P0187,2026-01-01,1,1,1,0,15.0
L02866,P0174,2026-01-01,2,1,1,0,15.0
L02866,P0033,2026-01-01,3,1,1,0,10.0
L02866,P0027,2026-01-01,4,1,0,0,12.0
L02866,P0198,2026-01-01,5,0,0,0,10.0
L02955,P0075,2026-01-01,1,0,0,0,15.0
L02955,P0010,2026-01-01,2,1,1,0,12.0
L02955,P0109,2026-01-01,3,1,1,0,12.0
L02955,P0040,2026-01-01,4,1,1,0,8.0
L02955,P0195,2026-01-01,5,1,1,0,8.0
L01952,P0000,2026-01-01,1,1,1,1,15.0
L01952,P0181,2026-01-01,2,1,1,0,10.0
L01952,P0153,2026-01-01,3,0,0,0,15.0
L01952,P0029,2026-01-01,4,0,0,0,10.0
L01952,P0068,2026-01-01,5,0,0,0,15.0
L01194,P0116,2026-01-01,1,0,0,0,10.0
L01194,P0023,2026-01-01,2,1,1,0,8.0
L01194,P0017,2026-01-01,3,0,0,0,12.0
L01194,P0053,2026-01-01,4,1,1,1,10.0
L01194,P0004,2026-01-01,5,1,1,1,12.0
L01161,P0078,2026-01-01,1,0,0,0,8.0
L01161,P0184,2026-01-01,2,1,0,0,10.0
L01161,P0150,2026-01-01,3,1,0,0,15.0
L01161,P0218,2026-01-01,4,1,1,0,10.0
L01161,P0051,2026-01-01,5,0,0,0,8.0
L02395,P0057,2026-01-01,1,1,0,0,10.0
L02395,P0129,2026-01-01,2,1,1,1,15.0
L02395,P0174,2026-01-01,3,0,0,0,8.0
L02395,P0187,2026-01-01,4,1,0,0,15.0
L02395,P0037,2026-01-01,5,0,0,0,12.0
L00583,P0118,2026-01-01,1,0,0,0,10.0
L00583,P0202,2026-01-01,2,0,0,0,12.0
L00583,P0145,2026-01-01,3,1,0,0,15.0
L00583,P0079,2026-01-01,4,1,0,0,12.0
L00583,P0031,2026-01-01,5,1,1,0,8.0
L02063,P0189,2026-01-01,1,1,1,0,8.0
L02063,P0019,2026-01-01,2,1,1,0,8.0
L02063,P0143,2026-01-01,3,1,1,0,8.0
L02063,P0065,2026-01-01,4,1,1,0,10.0
L02063,P0135,2026-01-01,5,1,1,0,12.0
L02369,P0182,2026-01-01,1,0,0,0,12.0
L02369,P0121,2026-01-01,2,1,0,0,12.0
L02369,P0217,2026-01-01,3,1,1,0,8.0
L02369,P0132,2026-01-01,4,0,0,0,10.0
L02369,P0013,2026-01-01,5,0,0,0,8.0
L01406,P0124,2026-01-01,1,1,1,1,12.0
L01406,P0050,2026-01-01,2,1,1,1,12.0
L01406,P0186,2026-01-01,3,1,1,0,10.0
L01406,P0100,2026-01-01,4,0,0,0,15.0
L01406,P0032,2026-01-01,5,1,0,0,15.0
L01448,P0171,2026-01-01,1,1,0,0,10.0
L01448,P0201,2026-01-01,2,1,1,0,10.0
L01448,P0127,2026-01-01,3,0,0,0,15.0
L01448,P0019,2026-01-01,4,0,0,0,10.0
L01448,P0143,2026-01-01,5,0,0,0,12.0
L02446,P0188,2026-01-01,1,1,1,0,12.0
L02446,P0112,2026-01-01,2,1,1,1,12.0
L02446,P0117,2026-01-01,3,0,0,0,10.0
L02446,P0010,2026-01-01,4,0,0,0,8.0
L02446,P0016,2026-01-01,5,0,0,0,8.0
L01949,P0076,2026-01-01,1,1,1,0,12.0
L01949,P0115,2026-01-01,2,0,0,0,10.0
L01949,P0170,2026-01-01,3,1,0,0,10.0
L01949,P0157,2026-01-01,4,1,1,0,12.0
L01949,P0179,2026-01-01,5,1,1,0,10.0
L02471,P0050,2026-01-01,1,1,0,0,15.0
L02471,P0025,2026-01-01,2,0,0,0,12.0
L02471,P0120,2026-01-01,3,1,1,0,8.0
L02471,P0032,2026-01-01,4,1,1,0,8.0
L02471,P0061,2026-01-01,5,0,0,0,12.0
L01830,P0209,2026-01-01,1,0,0,0,10.0
L01830,P0112,2026-01-01,2,0,0,0,8.0
L01830,P0047,2026-01-01,3,1,1,0,15.0
L01830,P0026,2026-01-01,4,0,0,0,10.0
L01830,P0003,2026-01-01,5,1,1,1,8.0
L00178,P0079,2026-01-01,1,0,0,0,12.0
L00178,P0118,2026-01-01,2,0,0,0,8.0
L00178,P0035,2026-01-01,3,0,0,0,8.0
L00178,P0172,2026-01-01,4,1,1,0,10.0
L00178,P0202,2026-01-01,5,0,0,0,8.0
L00818,P0035,2026-01-01,1,0,0,0,12.0
L00818,P0073,2026-01-01,2,0,0,0,8.0
L00818,P0018,2026-01-01,3,1,1,0,10.0
L00818,P0202,2026-01-01,4,1,1,0,8.0
L00818,P0118,2026-01-01,5,0,0,0,8.0
L00830,P0028,2026-01-01,1,0,0,0,8.0
L00830,P0014,2026-01-01,2,0,0,0,12.0
L00830,P0164,2026-01-01,3,0,0,0,8.0
L00830,P0149,2026-01-01,4,1,0,0,8.0
L00830,P0063,2026-01-01,5,0,0,0,8.0
L01663,P0091,2026-01-01,1,0,0,0,8.0
L01663,P0216,2026-01-01,2,0,0,0,12.0
L01663,P0084,2026-01-01,3,0,0,0,15.0
L01663,P0069,2026-01-01,4,0,0,0,15.0
L01663,P0037,2026-01-01,5,0,0,0,12.0
L00143,P0109,2026-01-01,1,1,1,1,15.0
L00143,P0075,2026-01-01,2,0,0,0,15.0
L00143,P0010,2026-01-01,3,0,0,0,12.0
L00143,P0195,2026-01-01,4,1,0,0,12.0
L00143,P0188,2026-01-01,5,0,0,0,12.0
L01642,P0197,2026-01-01,1,1,1,1,12.0
L01642,P0201,2026-01-01,2,1,1,0,10.0
L01642,P0058,2026-01-01,3,1,0,0,15.0
L01642,P0019,2026-01-01,4,1,1,1,10.0
L01642,P0143,2026-01-01,5,0,0,0,12.0
L00272,P0207,2026-01-01,1,1,1,1,8.0
L00272,P0047,2026-01-01,2,0,0,0,15.0
L00272,P0112,2026-01-01,3,0,0,0,8.0
L00272,P0209,2026-01-01,4,1,1,0,10.0
L00272,P0195,2026-01-01,5,0,0,0,12.0
L00696,P0162,2026-01-01,1,0,0,0,8.0
L00696,P0217,2026-01-01,2,1,1,0,15.0
L00696,P0190,2026-01-01,3,1,1,1,10.0
L00696,P0121,2026-01-01,4,0,0,0,10.0
L00696,P0013,2026-01-01,5,0,0,0,8.0
L01720,P0058,2026-01-01,1,1,1,0,12.0
L01720,P0114,2026-01-01,2,0,0,0,8.0
L01720,P0143,2026-01-01,3,1,1,0,15.0
L01720,P0097,2026-01-01,4,0,0,0,12.0
L01720,P0065,2026-01-01,5,1,1,1,15.0
L00960,P0020,2026-01-01,1,1,1,1,8.0
L00960,P0028,2026-01-01,2,1,1,0,12.0
L00960,P0041,2026-01-01,3,1,1,0,15.0
L00960,P0014,2026-01-01,4,1,0,0,12.0
L00960,P0063,2026-01-01,5,1,1,0,12.0
L01607,P0087,2026-01-01,1,0,0,0,10.0
L01607,P0158,2026-01-01,2,0,0,0,10.0
L01607,P0144,2026-01-01,3,1,1,0,12.0
L01607,P0078,2026-01-01,4,0,0,0,12.0
L01607,P0051,2026-01-01,5,0,0,0,15.0
