lead_id,created_at,zone,job_type,weekday_day,weekday_eve,weekend,budget_max,urgency,hours_wanted,pref_gender,language,is_returning,source
L02467,2026-01-02,Z25,repair,0,1,1,35.0,none,20,any,ur,0,referral
L01382,2026-01-02,Z23,repair,1,0,1,32.0,none,40,any,en,0,organic
L02971,2026-01-02,Z03,install,0,1,1,30.0,none,20,any,pl,0,organic
L02208,2026-01-02,Z17,repair,1,1,1,27.0,deadline,10,any,en,0,paid_search
L00863,2026-01-02,Z06,repair,1,1,0,41.0,deadline,10,any,en,0,paid_search
L02938,2026-01-02,Z11,repair,0,1,0,41.0,deadline,10,any,tr,0,paid_search
L01621,2026-01-02,Z13,repair,0,1,1,42.0,none,30,any,tr,0,paid_search
L00613,2026-01-02,Z23,install,0,1,0,37.0,emergency,20,any,en,0,organic
L00586,2026-01-02,Z14,install,0,0,0,45.0,none,40,any,ur,0,paid_search
L00235,2026-01-02,Z25,repair,0,1,0,36.0,none,40,any,ro,0,organic
L02881,2026-01-02,Z20,install,0,0,0,42.0,none,20,any,ur,0,paid_search
L00396,2026-01-02,Z23,repair,0,1,1,27.0,none,20,F,pl,0,organic
L00459,2026-01-02,Z01,repair,0,1,0,39.0,none,10,any,en,0,paid_search
L00808,2026-01-02,Z11,install,0,1,1,33.0,deadline,30,any,en,0,paid_search
L01837,2026-01-02,Z03,install,0,1,1,32.0,deadline,10,any,ur,0,paid_search
L02892,2026-01-03,Z22,install,0,0,0,42.0,none,10,F,tr,0,paid_search
L02925,2026-01-03,Z11,repair,0,1,1,45.0,emergency,20,any,en,0,organic
L01729,2026-01-03,Z13,repair,0,1,0,39.0,none,10,any,ur,0,paid_search
L02950,2026-01-03,Z07,repair,1,0,0,38.0,none,10,any,pl,0,paid_search
L01124,2026-01-03,Z09,repair,0,1,1,32.0,emergency,20,any,en,0,organic
L02828,2026-01-03,Z12,repair,1,0,0,27.0,none,10,any,pl,0,referral
L02078,2026-01-03,Z17,repair,1,0,0,35.0,emergency,20,any,en,0,paid_search
L00640,2026-01-03,Z05,install,0,0,1,45.0,emergency,10,any,en,0,organic
L02719,2026-01-03,Z22,repair,1,0,0,39.0,deadline,20,any,en,0,paid_search
L01633,2026-01-03,Z01,repair,1,1,1,43.0,none,10,any,tr,0,paid_search
L00744,2026-01-03,Z14,install,1,0,0,37.0,none,20,any,en,0,paid_search
L00699,2026-01-03,Z25,install,1,1,1,,none,20,any,en,0,organic
L02240,2026-01-03,Z23,repair,1,0,1,45.0,none,20,any,ro,0,organic
L00041,2026-01-03,Z28,repair,0,0,1,43.0,none,20,F,ro,0,paid_search
L00080,2026-01-03,Z08,install,0,1,1,57.0,none,20,any,en,0,organic
L02732,2026-01-03,Z25,install,0,0,0,39.0,none,40,any,pl,0,paid_search
L01099,2026-01-03,Z23,repair,0,0,0,38.0,none,20,any,en,0,paid_search
L00755,2026-01-03,Z08,repair,1,1,1,38.0,none,10,any,pl,0,organic
L02539,2026-01-04,Z24,install,0,1,1,45.0,none,40,any,ro,0,paid_search
L00221,2026-01-04,Z24,install,1,1,0,29.0,none,20,F,tr,0,organic
L01094,2026-01-04,Z05,install,1,1,0,34.0,none,20,any,en,0,paid_search
L01764,2026-01-04,Z17,repair,0,1,1,39.0,none,30,any,ur,0,organic
L01188,2026-01-04,Z21,repair,1,0,1,31.0,emergency,20,any,en,0,paid_search
L02838,2026-01-04,Z02,repair,0,1,0,51.0,none,20,any,pl,0,organic
L01293,2026-01-04,Z04,repair,0,0,0,36.0,none,20,any,ro,0,paid_search
L01162,2026-01-04,Z02,repair,0,0,1,24.0,deadline,10,any,en,1,organic
L02185,2026-01-04,Z03,repair,1,0,0,40.0,none,20,any,en,1,paid_search
L01930,2026-01-04,Z17,install,1,0,0,,none,20,any,en,0,paid_search
L00557,2026-01-04,Z17,repair,0,1,1,,none,30,any,ur,0,referral
L00607,2026-01-04,Z05,install,0,1,0,31.0,none,10,F,pl,0,organic
L01511,2026-01-04,Z26,repair,0,1,0,37.0,deadline,20,any,en,0,referral
L02572,2026-01-04,Z08,install,1,1,0,44.0,emergency,20,any,en,0,paid_search
L02568,2026-01-04,Z03,install,0,0,0,,emergency,20,any,ur,0,organic
L00842,2026-01-04,Z01,install,0,1,1,50.0,none,30,F,pl,0,paid_search
L00473,2026-01-04,Z24,install,0,1,1,28.0,none,10,any,en,0,organic
L02091,2026-01-04,Z30,repair,0,0,0,47.0,none,20,any,en,1,organic
L01748,2026-01-04,Z18,install,1,0,1,44.0,none,20,any,en,0,paid_search
L00588,2026-01-04,Z21,repair,0,1,1,37.0,none,30,any,en,1,paid_search
L00081,2026-01-04,Z24,repair,1,0,1,43.0,none,40,any,en,0,paid_search
L02863,2026-01-04,Z20,install,0,1,1,,none,20,F,en,0,paid_search
L02817,2026-01-04,Z01,repair,0,0,1,33.0,deadline,20,any,en,1,paid_search
L00102,2026-01-04,Z29,repair,1,0,0,32.0,none,30,any,ur,1,organic
L00423,2026-01-04,Z16,repair,0,1,1,34.0,none,20,any,ro,0,organic
L01656,2026-01-04,Z16,repair,0,0,1,42.0,none,30,any,ur,0,organic
L01942,2026-01-04,Z18,repair,0,1,1,37.0,emergency,10,any,ro,0,organic
L02750,2026-01-04,Z15,install,1,1,1,32.0,deadline,40,any,en,0,paid_search
L00028,2026-01-04,Z14,repair,0,1,0,38.0,deadline,30,any,en,1,organic
L02237,2026-01-05,Z22,repair,1,0,0,45.0,none,30,F,ur,0,paid_search
L01593,2026-01-05,Z29,repair,0,0,0,49.0,deadline,20,any,tr,0,organic
L00884,2026-01-05,Z12,install,0,1,0,31.0,emergency,30,any,pl,0,paid_search
L01156,2026-01-05,Z17,repair,1,1,1,43.0,deadline,10,F,ur,0,paid_search
L01596,2026-01-05,Z27,install,1,0,0,37.0,none,20,any,tr,0,organic
L02192,2026-01-05,Z13,install,0,1,1,43.0,none,20,any,tr,0,paid_search
L01362,2026-01-05,Z29,repair,0,1,1,44.0,none,10,any,en,0,paid_search
L02215,2026-01-05,Z13,install,1,1,0,,none,20,any,en,0,paid_search
L00976,2026-01-05,Z05,install,0,1,0,44.0,deadline,10,any,pl,0,paid_search
L01409,2026-01-05,Z19,repair,1,0,1,39.0,none,10,any,ur,0,paid_search
L00355,2026-01-05,Z13,repair,0,0,1,35.0,none,10,F,tr,0,paid_search
L01155,2026-01-05,Z24,repair,0,1,0,33.0,deadline,10,any,ro,0,organic
L00133,2026-01-05,Z13,install,1,1,0,37.0,none,20,any,en,0,paid_search
L00022,2026-01-05,Z21,install,1,0,1,36.0,none,40,any,en,0,paid_search
L01813,2026-01-05,Z18,install,0,0,0,39.0,none,10,any,en,1,paid_search
L02815,2026-01-05,Z25,repair,0,1,1,42.0,none,30,any,en,1,paid_search
L02225,2026-01-05,Z19,repair,0,1,1,43.0,none,20,any,ur,0,paid_search
L01420,2026-01-05,Z05,install,0,1,1,33.0,none,20,any,en,0,paid_search
L02525,2026-01-05,Z10,repair,0,1,1,21.0,deadline,20,any,en,0,paid_search
L01912,2026-01-05,Z30,install,1,0,1,34.0,none,20,any,en,0,organic
L02264,2026-01-05,Z04,install,1,1,1,36.0,none,10,any,ur,0,paid_search
L01310,2026-01-05,Z27,repair,0,1,1,38.0,none,30,any,ro,0,organic
L00308,2026-01-05,Z10,repair,1,1,0,36.0,deadline,10,any,tr,0,paid_search
L02404,2026-01-05,Z06,repair,1,0,0,35.0,emergency,20,any,tr,0,paid_search
L02731,2026-01-05,Z23,repair,0,1,1,45.0,none,10,any,ro,0,organic
L01473,2026-01-05,Z05,install,0,1,1,33.0,none,30,any,en,0,referral
L01399,2026-01-05,Z09,install,0,1,1,34.0,none,20,F,ro,0,organic
L01945,2026-01-05,Z17,install,1,1,1,47.0,none,40,any,en,0,organic
L00849,2026-01-05,Z15,repair,0,1,1,41.0,none,20,any,tr,0,paid_search
L02975,2026-01-05,Z17,install,0,0,1,42.0,deadline,40,any,en,0,organic
L01137,2026-01-06,Z17,repair,1,1,1,44.0,none,20,any,en,0,organic
L00962,2026-01-06,Z11,install,0,1,0,35.0,none,30,F,tr,0,paid_search
L02465,2026-01-06,Z22,repair,0,1,1,31.0,deadline,20,any,tr,0,paid_search
L00711,2026-01-06,Z29,repair,1,1,1,29.0,none,10,any,tr,0,paid_search
L01884,2026-01-06,Z06,repair,1,0,0,34.0,none,30,any,en,0,paid_search
L02114,2026-01-06,Z07,install,1,0,0,42.0,none,10,any,pl,0,referral
L02553,2026-01-06,Z25,repair,1,1,1,,emergency,10,F,pl,0,paid_search
L01235,2026-01-06,UNKNOWN,install,1,0,1,29.0,none,30,any,en,0,paid_search
L00467,2026-01-06,Z26,repair,0,1,1,38.0,deadline,20,any,pl,1,paid_search
L00821,2026-01-06,Z07,repair,1,1,1,33.0,none,20,any,en,0,organic
L02062,2026-01-06,Z02,repair,1,1,0,36.0,none,20,any,en,0,paid_search
L02170,2026-01-06,Z20,install,1,1,0,49.0,none,20,any,pl,0,referral
L00280,2026-01-06,Z27,install,1,1,1,41.0,deadline,10,any,pl,0,referral
L02660,2026-01-06,Z18,install,0,1,1,36.0,none,10,any,ur,1,organic
L00514,2026-01-06,Z10,repair,0,1,0,45.0,none,20,F,pl,0,paid_search
L01057,2026-01-06,Z01,install,1,1,0,39.0,deadline,20,any,ro,0,paid_search
L02478,2026-01-06,Z15,repair,0,0,1,42.0,emergency,40,any,pl,0,paid_search
L02034,2026-01-06,Z13,repair,1,1,0,40.0,none,20,any,ur,0,organic
L02501,2026-01-07,Z02,install,0,0,0,40.0,none,10,any,en,0,organic
L01995,2026-01-07,Z08,repair,0,1,1,36.0,emergency,10,any,ur,0,paid_search
L02621,2026-01-07,Z13,install,0,1,0,40.0,deadline,30,any,tr,0,paid_search
L01774,2026-01-07,Z28,install,1,1,0,39.0,none,10,any,en,0,organic
L00923,2026-01-07,Z24,repair,0,1,1,33.0,none,10,any,en,0,paid_search
L02842,2026-01-07,Z24,install,0,0,0,40.0,none,20,F,tr,0,organic
L01562,2026-01-07,Z08,repair,0,0,1,42.0,none,20,F,en,0,organic
L01266,2026-01-07,Z07,install,1,0,1,53.0,none,40,any,en,0,paid_search
L01377,2026-01-07,UNKNOWN,install,0,1,1,43.0,deadline,20,F,ro,0,paid_search
L01374,2026-01-07,Z15,install,0,1,1,40.0,none,20,any,ro,0,paid_search
L02095,2026-01-07,Z19,install,0,1,0,36.0,none,20,any,tr,1,organic
L01670,2026-01-07,Z21,repair,0,1,1,37.0,none,20,any,pl,0,paid_search
L00148,2026-01-07,Z27,install,0,1,0,53.0,deadline,10,any,en,0,paid_search
L00548,2026-01-07,Z27,repair,0,0,0,32.0,none,30,any,ro,0,paid_search
L02191,2026-01-07,Z21,repair,1,0,1,35.0,none,20,any,en,0,paid_search
L01345,2026-01-07,Z13,repair,1,1,1,30.0,deadline,10,any,ur,0,paid_search
L00516,2026-01-07,Z17,install,0,0,1,40.0,none,20,any,ro,0,organic
L01503,2026-01-07,Z11,repair,1,0,0,48.0,none,40,any,ro,0,organic
L01144,2026-01-07,Z05,repair,0,1,0,41.0,emergency,20,any,en,0,paid_search
L02451,2026-01-07,Z01,install,1,0,1,,none,30,any,ur,0,paid_search
L00128,2026-01-07,Z16,repair,1,1,0,30.0,none,20,any,ro,1,paid_search
L02328,2026-01-08,Z30,install,0,1,1,35.0,none,10,any,en,0,paid_search
L01776,2026-01-08,Z01,install,0,0,0,,none,30,any,en,0,paid_search
L00227,2026-01-08,Z29,install,0,0,0,47.0,deadline,10,any,ur,0,paid_search
L02715,2026-01-08,Z28,install,1,0,0,32.0,deadline,20,any,en,0,organic
L02016,2026-01-08,Z05,repair,1,1,1,56.0,deadline,20,any,ur,0,paid_search
L01275,2026-01-08,Z19,repair,0,1,1,36.0,deadline,20,any,en,0,organic
L02899,2026-01-08,Z02,install,0,1,1,52.0,none,30,any,ro,0,paid_search
L02444,2026-01-08,Z15,install,1,0,0,47.0,none,10,any,pl,1,paid_search
L00753,2026-01-08,Z20,install,1,0,1,37.0,deadline,10,any,ro,0,organic
L01848,2026-01-08,Z27,repair,0,1,0,34.0,none,10,any,ro,0,referral
L01903,2026-01-08,Z16,repair,0,0,0,39.0,none,20,any,en,0,organic
L00702,2026-01-08,Z22,repair,0,1,0,40.0,deadline,20,any,tr,0,paid_search
L01829,2026-01-08,Z29,repair,0,1,0,25.0,none,30,any,ro,0,referral
L02287,2026-01-08,Z05,repair,0,0,0,40.0,deadline,40,F,en,0,organic
L00271,2026-01-08,Z12,install,0,1,0,31.0,none,20,any,en,0,organic
L02229,2026-01-08,Z15,install,1,1,1,46.0,none,10,any,en,0,paid_search
L01378,2026-01-08,Z22,install,0,1,0,44.0,emergency,10,any,ro,0,organic
L00394,2026-01-08,Z16,repair,0,0,1,33.0,deadline,30,any,en,0,referral
L02260,2026-01-08,Z11,install,0,1,1,36.0,none,20,any,en,0,organic
L00021,2026-01-08,Z02,repair,0,0,1,45.0,none,20,any,ur,0,referral
L01270,2026-01-08,Z21,install,0,1,0,33.0,deadline,40,any,en,0,paid_search
L02904,2026-01-08,Z16,repair,0,0,1,27.0,emergency,20,F,pl,0,organic
L01877,2026-01-08,Z14,repair,0,1,0,38.0,none,10,any,pl,0,paid_search
L01421,2026-01-08,Z22,install,0,1,1,39.0,deadline,40,any,pl,0,referral
L02049,2026-01-09,Z22,repair,1,0,0,31.0,deadline,40,any,tr,0,organic
L02466,2026-01-09,UNKNOWN,repair,0,1,1,38.0,none,20,F,ur,0,paid_search
L00072,2026-01-09,Z04,repair,0,0,1,35.0,none,30,any,en,1,paid_search
L02161,2026-01-09,Z15,repair,0,1,1,43.0,none,10,any,en,0,organic
L01005,2026-01-09,Z23,install,1,1,1,38.0,emergency,30,any,ro,0,referral
L02575,2026-01-09,Z02,repair,0,1,1,41.0,none,30,any,tr,0,paid_search
L01673,2026-01-09,Z26,repair,1,1,1,33.0,none,20,any,pl,0,paid_search
L01944,2026-01-09,Z07,install,0,0,1,41.0,deadline,30,any,tr,0,paid_search
L00067,2026-01-09,Z20,install,1,0,1,32.0,deadline,20,any,tr,0,paid_search
L00653,2026-01-09,Z18,repair,0,0,1,43.0,none,20,any,tr,0,paid_search
L01397,2026-01-09,Z15,repair,1,0,1,38.0,deadline,10,F,pl,0,organic
L02896,2026-01-09,Z06,repair,0,1,1,43.0,emergency,10,any,en,0,paid_search
L01938,2026-01-09,Z23,install,0,1,1,37.0,none,20,any,en,0,organic
L00973,2026-01-09,Z02,install,0,0,0,48.0,none,10,F,en,0,organic
L00533,2026-01-09,Z26,install,1,1,1,44.0,deadline,10,any,ro,0,organic
L00811,2026-01-09,Z10,install,0,0,1,33.0,deadline,10,any,ur,0,organic
L02115,2026-01-09,Z21,repair,0,1,1,41.0,deadline,30,F,en,0,organic
L02128,2026-01-09,Z22,repair,0,0,1,39.0,none,10,any,en,0,paid_search
L01990,2026-01-09,Z04,repair,1,1,1,30.0,none,10,any,pl,0,paid_search
L00752,2026-01-09,Z03,repair,1,1,0,34.0,deadline,10,any,en,0,paid_search
L02431,2026-01-09,Z09,install,0,1,1,41.0,none,20,any,pl,0,paid_search
L02150,2026-01-09,Z29,install,0,1,0,36.0,emergency,10,any,en,0,referral
L00554,2026-01-09,Z30,repair,0,0,1,,deadline,40,any,en,0,paid_search
L01248,2026-01-10,Z20,install,0,0,1,46.0,none,30,F,pl,0,organic
L01635,2026-01-10,Z15,repair,0,1,1,40.0,none,20,any,pl,0,paid_search
L02092,2026-01-10,Z17,install,1,1,0,,none,10,any,tr,0,paid_search
L02490,2026-01-10,Z20,repair,1,1,1,41.0,none,20,any,pl,0,paid_search
L01146,2026-01-10,Z29,repair,0,0,1,44.0,none,10,any,ur,0,organic
L01053,2026-01-10,Z02,install,0,0,1,37.0,none,10,any,en,0,paid_search
L00190,2026-01-10,Z26,repair,0,1,1,33.0,deadline,20,any,en,0,referral
L01888,2026-01-10,Z06,install,0,0,0,29.0,none,30,any,ur,0,paid_search
L01622,2026-01-10,UNKNOWN,repair,0,0,0,42.0,emergency,20,F,tr,0,paid_search
L01801,2026-01-10,Z06,install,0,1,0,32.0,deadline,20,any,pl,0,paid_search
L02121,2026-01-10,Z23,repair,0,0,0,42.0,none,20,F,en,0,paid_search
L00298,2026-01-10,Z15,repair,0,0,1,31.0,deadline,30,any,ur,0,paid_search
L00410,2026-01-10,Z16,repair,1,0,1,46.0,none,20,any,tr,0,referral
L01342,2026-01-10,Z16,install,0,0,0,34.0,deadline,20,any,pl,0,paid_search
L00283,2026-01-10,Z20,install,0,0,0,39.0,none,20,any,en,0,paid_search
L00350,2026-01-10,Z07,repair,1,0,1,39.0,none,20,any,en,0,referral
L00135,2026-01-10,Z15,repair,0,1,0,25.0,deadline,10,any,en,0,organic
L02548,2026-01-10,Z18,repair,1,0,0,38.0,emergency,30,any,ro,0,organic
L02963,2026-01-10,Z18,install,0,1,1,35.0,none,20,any,en,0,paid_search
L01065,2026-01-10,Z22,repair,0,1,1,27.0,emergency,30,any,ur,0,referral
L00428,2026-01-10,Z18,repair,0,0,1,46.0,none,30,any,en,0,organic
L00951,2026-01-10,Z15,install,1,1,1,46.0,none,20,any,pl,0,paid_search
L02178,2026-01-10,Z17,install,1,0,1,29.0,none,10,any,en,0,paid_search
L01691,2026-01-10,Z24,install,1,0,0,40.0,deadline,10,any,ur,0,referral
L00823,2026-01-10,Z30,install,0,1,0,24.0,deadline,20,any,ur,1,organic
L01292,2026-01-11,Z23,repair,0,1,0,40.0,emergency,20,F,ro,0,organic
L02980,2026-01-11,Z25,repair,0,1,1,43.0,emergency,20,any,pl,0,paid_search
L02923,2026-01-11,Z01,install,0,1,1,30.0,deadline,20,any,en,1,paid_search
L01880,2026-01-11,Z06,install,0,0,0,39.0,none,10,any,en,0,organic
L02127,2026-01-11,Z25,install,1,0,0,30.0,deadline,20,any,en,0,paid_search
L02699,2026-01-11,Z11,repair,1,1,1,45.0,deadline,30,any,tr,0,paid_search
L02620,2026-01-11,Z27,repair,0,1,1,35.0,none,20,any,en,0,paid_search
L02586,2026-01-11,Z18,repair,0,0,1,43.0,none,20,any,pl,0,referral
L01490,2026-01-11,Z19,repair,0,0,1,48.0,deadline,20,any,en,0,paid_search
L02023,2026-01-11,Z23,install,0,1,0,35.0,none,10,any,ur,0,referral
L02664,2026-01-11,Z24,repair,1,0,1,38.0,none,20,any,en,0,organic
L00832,2026-01-11,Z05,install,0,1,1,31.0,deadline,10,any,pl,0,paid_search
L02493,2026-01-11,Z16,install,0,0,1,28.0,deadline,10,any,ur,0,organic
L02089,2026-01-11,Z27,install,1,1,0,35.0,none,10,F,ur,0,referral
L00300,2026-01-11,Z11,install,0,0,0,39.0,none,20,any,en,0,organic
L02774,2026-01-11,Z09,install,0,0,0,51.0,none,20,any,en,0,organic
L02992,2026-01-11,Z24,repair,1,1,1,,deadline,20,F,pl,0,paid_search
L01614,2026-01-11,Z12,repair,1,1,0,33.0,emergency,30,any,tr,0,paid_search
L01606,2026-01-11,Z10,repair,1,1,1,39.0,none,20,any,en,0,paid_search
L01365,2026-01-11,Z09,repair,1,1,0,32.0,deadline,40,any,en,0,paid_search
L00910,2026-01-11,UNKNOWN,repair,1,1,0,31.0,none,40,any,tr,0,organic
L00384,2026-01-11,Z10,repair,0,0,1,29.0,none,30,any,pl,0,paid_search
L02559,2026-01-11,Z21,install,0,0,1,45.0,none,30,any,ur,0,paid_search
L01666,2026-01-11,Z09,install,1,0,1,39.0,deadline,20,any,ur,0,paid_search
L02762,2026-01-11,Z05,repair,1,0,0,39.0,deadline,20,any,pl,0,organic
L00319,2026-01-12,Z11,repair,0,1,0,39.0,none,20,F,pl,0,organic
L01645,2026-01-12,Z16,repair,0,1,1,39.0,none,40,any,en,0,organic
L00031,2026-01-12,Z30,repair,1,1,1,30.0,emergency,40,any,en,0,organic
L00761,2026-01-12,Z29,repair,1,1,0,39.0,none,20,F,pl,0,paid_search
L02068,2026-01-12,Z08,repair,1,0,1,35.0,deadline,30,any,en,0,paid_search
L00787,2026-01-12,Z04,repair,1,0,0,31.0,none,10,any,en,0,organic
L00185,2026-01-12,Z17,install,0,1,1,49.0,none,20,F,ro,0,paid_search
L02413,2026-01-12,Z01,install,1,1,1,50.0,none,30,any,tr,1,organic
L02770,2026-01-12,Z04,install,0,1,1,36.0,none,20,any,en,0,paid_search
L00443,2026-01-12,Z08,install,1,1,0,30.0,none,10,any,en,0,paid_search
L02254,2026-01-12,Z19,install,0,1,0,27.0,none,10,any,en,0,organic
L02944,2026-01-12,Z30,repair,1,1,1,37.0,none,30,any,en,0,referral
L00456,2026-01-12,Z15,repair,1,1,0,35.0,none,10,any,pl,0,referral
L01284,2026-01-12,Z02,repair,0,1,0,39.0,none,20,any,pl,0,paid_search
L00225,2026-01-12,Z08,repair,1,1,0,39.0,none,10,any,en,0,organic
L01418,2026-01-13,Z27,repair,0,1,0,46.0,none,40,any,en,0,organic
L00571,2026-01-13,Z18,install,1,1,0,34.0,none,20,any,tr,0,paid_search
L02309,2026-01-13,Z24,repair,0,0,0,48.0,deadline,10,any,tr,1,organic
L01279,2026-01-13,UNKNOWN,repair,0,1,1,26.0,deadline,20,any,en,0,organic
L01303,2026-01-13,Z04,repair,0,0,0,51.0,none,20,any,en,0,paid_search
L00288,2026-01-13,Z25,repair,0,1,0,48.0,none,10,any,ro,0,paid_search
L00561,2026-01-13,Z23,install,1,1,1,34.0,none,40,any,en,0,organic
L00270,2026-01-13,Z23,repair,1,0,0,34.0,none,20,any,en,0,paid_search
L02981,2026-01-13,Z17,repair,1,1,0,46.0,none,20,any,en,0,organic
L01229,2026-01-13,Z28,install,0,0,1,41.0,none,10,any,en,0,paid_search
L00140,2026-01-13,Z14,repair,0,1,0,44.0,none,20,any,ro,0,organic
L01001,2026-01-13,Z06,install,1,0,1,36.0,deadline,20,any,ur,0,paid_search
L00339,2026-01-13,Z19,install,1,1,0,45.0,none,10,any,ur,0,paid_search
L00974,2026-01-13,Z06,repair,0,1,0,39.0,deadline,10,F,ur,0,organic
L00451,2026-01-13,Z26,repair,1,0,1,39.0,none,10,any,en,0,organic
L01003,2026-01-13,Z30,repair,1,0,0,47.0,deadline,20,any,en,0,paid_search
L01535,2026-01-13,Z13,repair,1,1,0,40.0,none,10,any,ro,0,paid_search
L01856,2026-01-13,Z23,repair,0,1,1,31.0,emergency,20,any,en,0,paid_search
L02098,2026-01-13,Z17,repair,1,1,0,45.0,deadline,20,any,ur,0,paid_search
L00463,2026-01-13,Z06,repair,1,0,1,,deadline,20,any,en,0,paid_search
L01793,2026-01-13,Z06,repair,1,1,0,33.0,none,10,any,pl,0,paid_search
L00949,2026-01-13,Z25,repair,1,1,1,39.0,none,20,any,ro,0,organic
L00044,2026-01-13,Z10,install,0,1,0,45.0,none,20,any,en,0,referral
L00260,2026-01-14,Z30,repair,0,0,1,45.0,none,10,any,ro,0,paid_search
L02647,2026-01-14,Z26,install,0,1,0,40.0,none,30,any,en,0,paid_search
L01440,2026-01-14,Z03,repair,1,1,1,39.0,deadline,30,any,ro,0,organic
L01192,2026-01-14,Z07,repair,1,0,1,38.0,deadline,20,any,tr,0,paid_search
L02485,2026-01-14,Z10,repair,0,0,1,28.0,deadline,30,any,ur,0,paid_search
L00386,2026-01-14,Z24,install,0,0,1,38.0,none,30,any,tr,0,organic
L00541,2026-01-14,Z16,install,0,0,0,48.0,deadline,30,F,ro,0,paid_search
L00245,2026-01-14,Z11,repair,1,0,1,38.0,deadline,30,any,en,0,organic
L02530,2026-01-14,Z11,repair,0,1,0,35.0,none,30,any,ro,0,paid_search
L01358,2026-01-14,Z11,install,0,0,0,42.0,deadline,30,any,en,0,paid_search
L00253,2026-01-14,Z03,install,1,0,0,34.0,none,10,any,ur,0,referral
L02794,2026-01-14,Z12,repair,1,1,1,41.0,none,30,any,en,0,organic
L01521,2026-01-14,Z08,repair,0,1,1,24.0,none,40,any,en,0,paid_search
L01773,2026-01-14,Z16,install,0,1,1,46.0,none,10,any,en,0,organic
L00960,2026-01-14,Z30,install,0,1,1,40.0,deadline,10,any,tr,0,paid_search
L01696,2026-01-14,Z13,install,0,1,1,,deadline,20,F,en,0,organic
L02540,2026-01-14,Z12,install,0,0,0,40.0,none,20,any,en,0,paid_search
L01461,2026-01-14,Z20,install,1,0,1,44.0,none,10,any,ur,0,paid_search
L02084,2026-01-14,Z15,repair,0,0,1,29.0,none,10,any,ur,0,paid_search
L02124,2026-01-14,UNKNOWN,install,0,0,1,39.0,none,20,any,en,0,organic
L00553,2026-01-14,Z01,repair,0,1,0,32.0,none,20,any,en,0,organic
L00585,2026-01-14,Z08,install,0,0,0,31.0,emergency,30,any,en,0,paid_search
L02395,2026-01-14,Z25,repair,0,1,1,44.0,none,30,any,en,0,paid_search
L02108,2026-01-14,Z05,repair,0,1,1,42.0,deadline,20,any,ro,0,organic
L00722,2026-01-14,Z30,install,1,1,1,39.0,emergency,20,any,tr,0,organic
L02104,2026-01-14,Z19,install,1,1,1,32.0,none,30,F,pl,0,organic
L02764,2026-01-14,Z13,repair,0,0,1,35.0,none,30,any,ro,0,paid_search
L01873,2026-01-14,Z13,repair,1,1,1,40.0,none,40,F,ur,1,paid_search
L00124,2026-01-15,Z29,install,0,0,0,41.0,none,20,any,en,0,paid_search
L01662,2026-01-15,Z17,repair,0,1,1,40.0,deadline,10,any,pl,0,paid_search
L02814,2026-01-15,Z06,repair,1,1,0,50.0,none,30,any,en,0,paid_search
L00695,2026-01-15,Z15,repair,1,0,1,43.0,none,20,any,en,0,organic
L01185,2026-01-15,Z13,repair,0,1,1,44.0,none,20,any,ro,0,paid_search
L02321,2026-01-15,Z25,repair,1,1,1,36.0,none,20,any,en,0,paid_search
L02874,2026-01-15,Z10,install,1,1,1,38.0,none,10,any,en,0,paid_search
L01683,2026-01-15,Z12,repair,0,0,1,,none,20,any,ro,0,referral
L00179,2026-01-15,Z16,repair,1,1,0,35.0,emergency,10,any,tr,0,organic
L02861,2026-01-15,Z15,repair,0,1,1,41.0,none,20,any,tr,0,paid_search
L02827,2026-01-15,Z16,repair,0,1,1,50.0,none,40,any,en,1,paid_search
L00614,2026-01-15,Z20,install,0,1,0,30.0,none,10,any,pl,0,paid_search
L02055,2026-01-15,Z18,install,1,1,0,41.0,none,40,any,en,0,organic
L02703,2026-01-15,Z17,repair,0,0,1,,none,20,any,ro,0,organic
L01758,2026-01-15,Z03,install,1,0,1,35.0,deadline,10,any,ro,1,organic
L00820,2026-01-15,Z22,install,1,1,1,37.0,deadline,40,F,pl,0,referral
L02080,2026-01-15,Z27,repair,0,1,0,36.0,deadline,20,F,en,0,paid_search
L02408,2026-01-15,Z04,repair,1,1,1,29.0,none,30,F,tr,0,paid_search
L02637,2026-01-15,Z15,install,0,1,1,31.0,none,20,any,tr,0,paid_search
L01924,2026-01-15,Z21,repair,1,1,1,25.0,none,10,any,en,0,paid_search
L01403,2026-01-15,Z10,install,0,0,1,46.0,none,10,F,ur,0,paid_search
L01083,2026-01-15,Z16,repair,0,1,0,36.0,none,20,any,ro,0,organic
L02151,2026-01-15,Z02,install,0,0,0,45.0,none,20,any,en,0,paid_search
L00127,2026-01-15,Z26,install,0,0,0,38.0,none,20,any,pl,0,referral
L02250,2026-01-15,Z19,repair,0,1,0,38.0,none,20,any,ur,0,paid_search
L01518,2026-01-15,Z14,install,0,0,0,32.0,deadline,10,any,pl,0,paid_search
L02377,2026-01-15,Z22,repair,0,1,1,38.0,none,20,any,en,0,referral
L02931,2026-01-16,Z01,install,1,1,0,36.0,deadline,20,any,ro,0,paid_search
L01557,2026-01-16,Z23,repair,0,1,1,29.0,none,20,any,en,0,paid_search
L00282,2026-01-16,Z01,repair,1,0,1,37.0,none,10,any,ur,0,paid_search
